"ACTALIVE","Dec 01 2017 06:59:59","LDG-MP01-2","796176075","Lddsl-161001-360","1905765","477268962","3712614232","0","1011598","100.91.231.187","64:d9:54:82:37:e4","","1","35","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP01-1","1670917756","Lddsl-161001-360","45884703","0","0","0","1","118.69.111.14","00:0d:48:0e:33:02","","0","0","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","LDG-MP01-2","-1655374348","Lddsl-161001-360","1961663","255286074","1086443973","0","445786","100.91.228.125","64:d9:54:bf:b8:28","","0","0","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","LDG-MP01-2","1309903068","Lddsl-161020-552","1961659","1095883369","738660818","0","445789","100.91.228.118","a0:f3:c1:42:41:f7","","0","8","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","192765439","sgdsl-120227-702","89762316","3711159218","3194215772","0","323988","183.80.167.92","4c:f2:bf:69:ea:72","2405:4800:5a84:df95:0000:0000:0000:0000/64","0","3","1246050250","0","3191306576","1"
"ACTLOGOF","Dec 01 2017 06:59:59","DNG-MP01-1","-247656230","Lddsl-161001-360","78097412","135119525","2334631273","10","48293","100.99.86.7","70:d9:31:c4:05:de","2405:4800:309f:1db5:0000:0000:0000:0000/64","0","0","119470252","0","2195580203","0"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","-930271376","sgdsl-061222-503","89762295","34101673","2930192408","0","323994","1.54.136.213","4c:f2:bf:43:2b:0a","2405:4800:5a84:df92:0000:0000:0000:0000/64","10","21","1714387855","0","1813300587","5"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","732492071","sgfdl-151006-056","89471031","1556278928","749746230","0","539973","100.106.36.93","70:d9:31:6e:d1:de","2405:4800:5a97:0925:0000:0000:0000:0000/64","0","7","411622520","0","3380674348","1"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","1846345404","Sgdsl-140507-076","89238795","4063906795","3564773282","0","712771","42.116.210.125","4c:f2:bf:77:c8:b6","2405:4800:5a84:c533:0000:0000:0000:0000/64","3","36","191347017","1","4051559148","31"
"ACTLOGOF","Dec 01 2017 06:59:59","HCM-MP04-1-NEW","-1549026990","Sgfdl-171119-147","115655479","107344876","2655303086","10","48282","1.53.29.150","5c:1a:6f:44:85:18","","0","0","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","LDG-MP01-2","-503131461","Lddsl-140818-476","1961668","518060082","2287795990","0","445775","100.91.228.130","64:d9:54:82:cb:e8","","0","3","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","LDG-MP01-2","77287596","Lddsl-161001-360","1984357","176215","257510","0","245990","100.123.105.39","64:70:02:d7:c6:f1","","0","0","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","-1267956492","sgfdl-150321-774","90101101","503458177","3695674580","0","86377","100.112.6.14","4c:f2:bf:fc:c0:3e","2405:4800:5a94:c60f:0000:0000:0000:0000/64","0","1","341505361","0","1367615270","1"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","1244642428","Sgdsl-120214-182","89884947","1897988750","3264444589","0","237589","100.105.70.164","4c:f2:bf:b7:8e:e6","2405:4800:5a97:1a1b:0000:0000:0000:0000/64","0","7","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","LDG-MP01-2","-157176875","lddsl-140524-818","1972325","1686758212","81386918","0","356396","100.91.231.45","64:70:02:b2:dd:e6","","0","12","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","-801857473","sgfdl-170401-886","89762360","585846086","2167731718","0","323972","118.68.27.218","9c:50:ee:96:7f:b6","2405:4800:5a87:04e7:0000:0000:0000:0000/64","0","3","298638932","0","4123400939","1"
"ACTALIVE","Dec 01 2017 06:59:59","HCM-MP06-1","-1967815464","Lddsl-161001-360","90234193","104308534","2506023937","0","21575","100.106.44.31","70:d9:31:e7:56:be","2405:4800:5a97:0272:0000:0000:0000:0000/64","0","0","71052250","0","1641610871","0"
"ACTLOGOF","Dec 01 2017 06:59:59","DNG-MP-2","-1139185325","dafdl-170121-633","57939351","1013585635","3976304890","10","77710","42.117.227.202","a8:58:40:44:43:96","2405:4800:3087:0078:0000:0000:0000:0000/64","0","0","365424465","0","1431902873","0"
"ACTALIVE","Dec 01 2017 06:59:59","BLC-MP01-2","-2130244899","dndsl-161003-258","1723576","240658107","1178545903","0","739154","100.95.232.183","64:66:b3:bb:73:72","","0","1","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","BLC-MP01-2","1825738822","Lddsl-161001-360","1763202","1218971174","2837904345","0","414526","100.95.233.220","d4:40:f0:db:78:d4","","0","2","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","BLC-MP01-2","127228444","Lddsl-170605-505","1763276","801202723","838055244","0","414526","100.95.233.222","24:1f:a0:f9:37:f9","","0","7","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","BLC-MP01-2","-325252537","Lddsl-161001-360","1791970","615713850","1155176291","0","179348","58.187.240.16","10:fe:ed:40:ff:04","","0","3","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","DNG-MP-2","22981968","Lddsl-161001-360","57571601","810556900","2634384582","0","691169","100.91.165.122","d4:40:f0:0f:be:68","","0","4","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","DNG-MP-2","-1393821321","DADSL-110615-630","57689142","2065601212","2939305619","0","509388","100.93.56.186","a0:f3:c1:47:30:80","","0","14","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","TGG-MP01-4","-877718103","Tgdsl-111206-230","592378","313796366","3077098707","0","659391","100.108.182.20","94:fb:b2:64:1d:40","","0","1","558020","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","BTN-MP01-1-NEW","1754726420","Btdsl-160112-344","18043261","570794864","1844495420","0","653998","100.107.101.83","c4:07:2f:01:dc:21","","0","9","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","BTN-MP01-1-NEW","919553203","btdsl-150909-827","18213542","1341898293","1222507622","0","317389","100.107.96.125","64:66:b3:ab:19:c6","","0","7","0","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","TGG-MP01-4","-453301549","Tgdsl-161004-372","636384","134171169","4262229658","0","218379","100.98.95.141","94:fb:b2:51:a9:c4","","0","0","185220","0","0","0"
"ACTALIVE","Dec 01 2017 06:59:59","BTN-MP01-1-NEW","469349377","btdsl-130802-894","18257539","176824220","3355001315","0","218984","100.105.241.254","64:66:b3:ab:3a:86","","0","0","0","0","0","0"
